period,reporterDesc,flowDesc,qtyUnitAbbr,qty,isQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue
2022,Congo,Import,kg,14256,false,14256,false,0,false,3213419,,3213419
2022,Dem. Rep. of the Congo,Import,kg,55260,false,55260,false,0,false,34531761,,34531761
2022,Croatia,Import,kg,143,false,143,false,0,false,2,,2
2022,Croatia,Export,kg,49702.25,false,49702.25,false,0,false,,99658,99658
2022,Cyprus,Import,kg,4,false,4,false,0,false,196.92,,196.92
2022,Cyprus,Export,kg,104400,false,104400,false,0,false,,43975311,43975311
2022,Czechia,Import,kg,28322620751,true,28322620751,true,0,false,128876611,128798886,128876611
2022,Czechia,Export,kg,33563.96,true,33563.96,true,0,false,,16730,16730
2022,Denmark,Import,kg,20660,false,20660,false,0,false,124211945,,124211945
2022,Denmark,Export,kg,58776,false,58776,false,0,false,,121829247,121829247
2022,Ecuador,Import,kg,34620,false,34620,false,0,false,298476,,298476
2022,Ecuador,Export,kg,3637,false,3637,false,0,false,,2392,2392
2022,Ethiopia,Import,kg,9450,false,9450,false,0,false,141164142,,141164142
2022,Estonia,Import,kg,742877.5,false,742877.5,false,0,false,1843907.58,,1843907.58
2022,Estonia,Export,kg,61633,false,61633,false,0,false,,186896.44,186896.44
2022,Fiji,Import,kg,1210.36,false,1210.36,false,0,false,15050829,,15050829
2022,Finland,Import,kg,5995106,true,5995106,true,0,false,38596338,,38596338
2022,Finland,Export,kg,7027367,true,7027367,true,0,false,,42782207,42782207
2022,France,Import,kg,1205791874,true,1205791874,true,0,false,2979546985,,2979546985
2022,France,Export,kg,5490032375,true,5490032375,true,0,false,,7243846934,7243846934
2022,Gabon,Import,kg,2301,false,2301,false,0,false,2029016,,2029016
2022,Georgia,Export,kg,1012164,false,1012164,false,0,false,,450063327,450063327
2022,Germany,Import,kg,8551511022,true,8551511022,true,0,false,30349353538,,30349353538
2022,Germany,Export,kg,5068116395,true,5068116395,true,0,false,,18001275813,18001275813
2022,Ghana,Import,kg,129,false,70,false,0,false,1227539,,1227539
2022,Greece,Import,kg,102356,false,102356,false,0,false,168244527,,168244527
2022,Greece,Export,kg,1488469,false,1488469,false,0,false,,740902902,740902902
2022,Grenada,Import,kg,63,false,63,false,0,false,95926,0,95926
2022,Guatemala,Import,kg,4,false,4,false,0,false,156,,156
2022,Guatemala,Export,kg,155,false,155,false,0,false,,122,122
2022,"China, Hong Kong SAR",Import,kg,89760,false,89760,false,0,false,90150861,,90150861
2022,"China, Hong Kong SAR",Export,kg,367343,false,367343,false,0,false,,429023373,429023373
2022,Hungary,Import,N/A,0,false,0,false,0,false,3297111,,3297111
2022,Hungary,Export,N/A,0,false,0,false,0,false,,8083997,8083997
2022,Iceland,Import,kg,243273753,true,243273753,true,0,false,734452808,675610602,734452808
2022,Iceland,Export,kg,486527,false,486527,false,0,false,,700070684,700070684
2022,Indonesia,Import,kg,53873,false,53873,false,0,false,298376,,298376
2022,Indonesia,Export,kg,27026.5,false,27026.5,false,0,false,,11276.39,11276.39
2022,Iran,Import,kg,2607789,false,2607789,false,0,false,13199640,,13199640
2022,Iran,Export,kg,1098663,false,1098663,false,0,false,,854066,854066
2022,Ireland,Import,kg,208524658,true,208524658,true,0,false,985296534,,985296534
2022,Ireland,Export,kg,4492191,false,4492191,false,0,false,,3636955122,3636955122
2022,Israel,Import,kg,1515036,true,1515036,true,0,false,3000,,3000
2022,Israel,Export,kg,152091,false,152091,false,0,false,,122000,122000
2022,Italy,Import,kg,26163225,false,26163225,false,0,false,234032904658,,234032904658
2022,Italy,Export,kg,5380207179,true,5380207179,true,0,false,,8104187.49,8104187.49
2022,C�te d'Ivoire,Import,kg,146,false,146,false,0,false,4104033,,4104033
2022,C�te d'Ivoire,Export,kg,19,false,19,false,0,false,,104646,104646
2022,Jamaica,Import,kg,14.8,false,14.8,false,0,false,442.68,,442.68
2022,Japan,Import,kg,3163964,false,3163964,false,0,false,18410069556,0,18410069556
2022,Japan,Export,kg,57,false,57,false,0,false,0,1840.33,1840.33
2022,Kazakhstan,Import,kg,1500.1,false,1500.1,false,0,false,14859.31,,14859.31
2022,Kazakhstan,Export,kg,5065205,false,5065205,false,0,false,,1585137.84,1585137.84
2022,Jordan,Import,kg,1844302,true,1844302,true,0,false,6408451,,6408451
2022,Jordan,Export,N/A,0,false,,false,0,false,,1054585729,1054585729
2022,Kenya,Import,kg,320,false,320,false,0,false,114527,,114527
2022,Kenya,Export,kg,1851329.5,false,1851329.5,false,0,false,,3381199854,3381199854
2022,Rep. of Korea,Import,kg,5389916.39,false,5389916.39,false,0,false,48692999,,48692999
2022,Kuwait,Import,kg,53244925,true,53244925,true,0,false,185011727,,185011727
2022,Kuwait,Export,N/A,0,false,,false,0,false,,70207515,70207515
2022,Kyrgyzstan,Import,kg,88359,false,88359,false,0,false,22651,,22651
2022,Kyrgyzstan,Export,kg,666801,false,666801,false,0,false,,560858,560858
2022,Lebanon,Import,kg,2000,false,2000,false,0,false,300,,300
2022,Lebanon,Export,kg,16440,false,16440,false,0,false,,8256,8256
2022,Lesotho,Import,kg,64785,false,64785,false,0,false,112037176,,112037176
2022,Lesotho,Export,kg,5335510.4,false,5335510.4,false,0,false,,36121618567,36121618567
2022,Latvia,Import,kg,772341,false,772341,false,0,false,2439943161,,2439943161
2022,Latvia,Export,kg,457609,false,457609,false,0,false,,1532113096,1532113096
2022,Liberia,Import,kg,1231,false,1231,false,0,false,870.74,,870.74
2022,Lithuania,Import,kg,11084751.4,false,11084751.4,false,0,false,27473168,,27473168
2022,Lithuania,Export,kg,437640.02,false,437640.02,false,0,false,,938030,938030
2022,Luxembourg,Import,kg,81.29,false,81.29,false,0,false,1743027,1694829,1743027
2022,Madagascar,Import,kg,1.2,false,1.2,false,0,false,65526,10001,65526
2022,Malaysia,Import,kg,2527.09,false,2527.09,false,0,false,79994066,,79994066
2022,Malaysia,Export,kg,24181.9,false,24181.9,false,0,false,,35137767,35137767
2022,Mali,Import,kg,1800,false,1800,false,0,false,980067,,980067
2022,Malta,Import,kg,3592,false,3592,false,0,false,45961361,,45961361
2022,Mauritius,Import,kg,903764,false,1102298,false,0,false,9157439951,8753970448,9157439951
2022,Mauritius,Export,kg,292,false,292,false,0,false,,5047.26,5047.26
2022,"Other Asia, nes",Import,kg,1093715,false,1093715,false,0,false,7297817.16,,7297817.16
2022,Mongolia,Import,N/A,0,false,,false,0,false,463840955,,463840955
2022,Mongolia,Export,kg,17579515.1,false,17579515.1,false,0,false,,16438994627,16438994627
2022,Rep. of Moldova,Import,kg,354133,false,354133,false,0,false,377548,,377548
2022,Rep. of Moldova,Export,kg,71585,false,71585,false,0,false,,36325,36325
2022,Montenegro,Import,kg,1.25,false,1.25,false,0,false,78493,,78493
2022,Morocco,Import,kg,322422.9,false,322422.9,false,0,false,1676069.9,,1676069.9
2022,Morocco,Export,kg,1214633,false,1214633,false,0,false,,966256.39,966256.39
2022,Mozambique,Import,kg,18350,false,17750,false,0,false,9723539,5335322,9723539
2022,Namibia,Import,kg,43496.45,false,43496.45,false,0,false,6609827,,6609827
2022,Namibia,Export,kg,17304.2,false,17304.2,false,0,false,,26314535,26314535
2022,Nepal,Import,kg,4830297527,true,4830297527,true,0,false,13077275623,,13077275623
2022,Nepal,Export,kg,19,false,19,false,0,false,,1795427,1795427
2022,Netherlands,Import,kg,156282554,true,156282554,true,0,false,678170689,,678170689
2022,Netherlands,Export,N/A,0,false,,false,0,false,,1492078293,1492078293
2022,New Zealand,Import,kg,70798,false,70798,false,71936,false,260085803,252311184,260085803
2022,New Zealand,Export,kg,88490993,false,88490993,false,89670668,false,,268293666423,268293666423
2022,Nicaragua,Import,kg,101.22,false,101.22,false,0,false,1026.84,,1026.84
2022,Niger,Import,kg,6210,false,6210,false,0,false,6492262,,6492262
2022,Nigeria,Import,N/A,0,false,,false,0,false,1220864704,,1220864704
2022,Norway,Import,kg,387320,false,387320,false,0,false,1009998961,,1009998961
2022,Norway,Export,kg,3044904,false,3044904,false,0,false,,2648528808,2648528808
2022,Pakistan,Import,kg,3217097,false,3217097,false,0,false,3192939503,,3192939503
2022,Pakistan,Export,kg,82561,false,82561,false,0,false,,100661704,100661704
2022,Panama,Import,kg,21980,false,21980,false,21980,false,87446,,87446
2022,Papua New Guinea,Import,kg,3349.08,false,3349.08,false,0,false,10332524,,10332524
2022,Paraguay,Import,kg,3.3,false,3.3,false,0,false,21.55,5,21.55
2022,Peru,Export,kg,2382623494,false,2382623494,false,0,false,,3502875619,3502875619
2022,Philippines,Import,kg,28674.86,false,28674.86,false,28763.1,false,110931,107078,110931
2022,Poland,Import,kg,2583984012,true,2583984012,true,0,false,6736554,,6736554
2022,Poland,Export,kg,75894559,true,75894559,true,0,false,,185571,185571
2022,Portugal,Import,kg,5999745089,true,5999745089,true,0,false,9528285167,,9528285167
2022,Portugal,Export,kg,2739804,false,2739804,false,0,false,,3552168626,3552168626
2022,Timor-Leste,Import,kg,7388,false,7388,false,0,false,2225.35,,2225.35
2022,Romania,Import,kg,664735118,true,664735118,true,0,false,3387184.86,,3387184.86
2022,Romania,Export,kg,5871706.1,false,5871706.1,false,0,false,,2342507.94,2342507.94
2022,Rwanda,Import,kg,3925,false,3925,false,0,false,3531.47,0,3531.47
2022,Rwanda,Export,kg,700,false,700,false,0,false,0,45.45,45.45
2022,Saint Vincent and the Grenadines,Import,kg,15,false,15,false,0,false,140033,,140033
2022,Saudi Arabia,Import,kg,532669,false,532669,false,0,false,137508263,,137508263
2022,Saudi Arabia,Export,kg,3510477,false,3510477,false,0,false,,2504077804,2504077804
2022,Senegal,Import,kg,85401,false,85401,false,0,false,40747831,,40747831
2022,Serbia,Import,kg,240330,false,240330,false,0,false,375181,360183,375181
2022,Serbia,Export,kg,1206246,false,1206246,false,0,false,,436721,436721
2022,Seychelles,Import,kg,387,false,387,false,0,false,3671,,3671
2022,India,Import,kg,84981140,false,84981140,false,0,false,240572022373,,240572022373
2022,India,Export,kg,173067,false,173067,false,0,false,,527051964,527051964
2022,Singapore,Import,kg,13,false,13,false,0,false,1584139,,1584139
2022,Singapore,Export,kg,16.2,false,16.2,false,0,false,,5689555,5689555
2022,Slovakia,Import,kg,61253,false,61253,false,0,false,412790851,412790851,412790851
2022,Slovakia,Export,kg,4200,false,4200,false,0,false,,600238,600238
2022,Viet Nam,Import,kg,23809938,true,23809938,true,0,false,185634114,,185634114
2022,Slovenia,Import,kg,76812.45,false,76812.45,false,0,false,315624.48,,315624.48
2022,South Africa,Import,kg,5717725.37,false,5717725.37,false,0,false,,37756995696,37756995696
2022,South Africa,Export,kg,42085143803,true,42085143803,true,0,false,,256817296727,256817296727
2022,Zimbabwe,Import,kg,25,false,25,false,0,false,472.53,,472.53
2022,Spain,Import,kg,5380061.28,false,5380061.28,false,0,false,6280758452,,6280758452
2022,Spain,Export,kg,12350473.22,false,12350473.22,false,0,false,,19294928657,19294928657
2022,Suriname,Import,kg,928,false,928,false,928,false,1049.03,,1049.03
2022,Eswatini,Import,N/A,0,false,,false,0,false,41658.25,,41658.25
2022,Eswatini,Export,kg,200,false,200,false,0,false,,5685.22,5685.22
2022,Sweden,Import,kg,125464612,true,125464612,true,0,false,547939701,,547939701
2022,Sweden,Export,kg,73475939,true,73475939,true,0,false,,154929901,154929901
2022,Switzerland,Import,kg,552396248,true,552396248,true,0,false,1642248554,,1642248554
2022,Switzerland,Export,kg,644821813,true,644821813,true,0,false,,961168139,961168139
2022,Tajikistan,Export,kg,216454,false,216454,false,0,false,,134383,134383
2022,Thailand,Import,kg,3331800351,true,3331800351,true,0,false,29152795.31,,29152795.31
2022,Thailand,Export,kg,1,false,1,false,0,false,,897,897
2022,Togo,Import,kg,50,false,50,false,0,false,251699,251699,251699
2022,Tonga,Import,kg,64427,true,64427,true,0,false,82412,,82412
2022,United Arab Emirates,Import,kg,1290961.83,false,1290961.83,false,0,false,7526760.43,,7526760.43
2022,United Arab Emirates,Export,kg,1444646,false,1444646,false,0,false,,7362134501,7362134501
2022,Tunisia,Import,kg,1837851,false,1837851,false,0,false,894270795,,894270795
2022,Tunisia,Export,kg,5590097,false,5590097,false,0,false,,3920174489,3920174489
2022,T�rkiye,Import,kg,7253893,false,7253893,false,0,false,7289762,6526475.71,7289762
2022,T�rkiye,Export,kg,14087482,false,14087482,false,0,false,,16636681,16636681
2022,Ukraine,Import,kg,477230.2,false,477230.2,false,0,false,922671.81,,922671.81
2022,Ukraine,Export,kg,98569.9,false,98569.9,false,0,false,,156188.05,156188.05
2022,North Macedonia,Import,kg,23320,false,23320,false,0,false,10285.59,,10285.59
2022,North Macedonia,Export,kg,404362,false,404362,false,0,false,,166374.63,166374.63
2022,Egypt,Export,N/A,0,false,,false,0,false,,2577518,2577518
2022,United Kingdom,Import,kg,22257791623,true,22257791623,true,0,false,42292664.02,,42292664.02
2022,United Kingdom,Export,kg,23605904449,true,23605904449,true,0,false,,51786245537,51786245537
2022,USA,Import,kg,2815067332,true,3069253332,true,0,false,15502192,14346280,15502192
2022,USA,Export,kg,3339078,false,4271369,false,0,false,,14465996,14465996
2022,Burkina Faso,Import,kg,51358,false,51358,false,0,false,43780787,,43780787
2022,Uruguay,Import,kg,10101274,false,10101274,false,0,false,30471675.03,29429761.34,30471675.03
2022,Uruguay,Export,kg,10373106.5,false,10373106.5,false,0,false,,48068056,48068056
2022,Uzbekistan,Import,kg,17990,false,17990,false,0,false,8999,0,8999
2022,Uzbekistan,Export,kg,2765978,false,2765978,false,0,false,0,1606841.98,1606841.98
2022,Samoa,Import,kg,221,false,221,false,0,false,546561,,546561
2022,Zambia,Import,kg,301,false,301,false,0,false,2043131,298212,2043131
2023,Andorra,Import,kg,32.12,false,32.12,false,0,false,1744.98,,1744.98
2023,Angola,Import,kg,790,false,790,false,0,false,367884,324325,367884
2023,Azerbaijan,Export,kg,13500,false,13500,false,0,false,,8100,8100
2023,Argentina,Import,kg,50884,false,50884,false,0,false,78337.62,73362,78337.62
2023,Argentina,Export,kg,5119270,false,5119270,false,0,false,,18587493.91,18587493.91
2023,Australia,Import,kg,1929971.9,false,1929971.9,false,0,false,5455949397,5225192135,5455949397
2023,Australia,Export,kg,339264936.8,false,339264936.8,false,343278641.5,false,,1994811831987,1994811831987
2023,Austria,Import,kg,758822373,true,758822373,true,0,false,3167342868,,3167342868
2023,Austria,Export,kg,6461321,true,6461321,true,0,false,,239443692,239443692
2023,Bahamas,Import,kg,4536,false,4536,false,0,false,45,,45
2023,Bahrain,Import,kg,1640191,true,1640191,true,0,false,1739.54,,1739.54
2023,Barbados,Import,kg,94,false,94,false,0,false,192,,192
2023,Belgium,Import,kg,5927728.2,false,5927728.2,false,0,false,7021274032,,7021274032
2023,Belgium,Export,kg,5048431.66,false,5048431.66,false,0,false,,11424702783,11424702783
2023,Bermuda,Import,kg,42,false,42,false,0,false,259.1,,259.1
2023,Bolivia (Plurinational State of),Import,kg,493913091,true,493913091,true,176488,false,1438723,1392249,1438723
2023,Botswana,Import,kg,4420,false,7733.03,false,0,false,6372682,,6372682
2023,Botswana,Export,kg,55,false,55,false,0,false,,211086,211086
2023,Brazil,Import,kg,82011,false,82011,false,0,false,332454,328334,332454
2023,Brazil,Export,kg,4805528,false,4805565,false,0,false,,8698519,8698519
2023,Bulgaria,Import,kg,6165773488,true,6165773488,true,0,false,26277404972,,26277404972
2023,Bulgaria,Export,kg,190258,false,190258,false,0,false,,411509515,411509515
2023,Myanmar,Import,kg,16238707,true,16238707,true,0,false,20202.46,,20202.46
2023,Burundi,Import,kg,115404,true,115404,true,0,false,119897,,119897
2023,Cambodia,Import,kg,28000,false,28000,false,0,false,17080,,17080
2023,Canada,Import,kg,230367259,true,230367259,true,0,false,,736341.68,736341.68
2023,Canada,Export,kg,198513331,true,198513331,true,0,false,,382211.79,382211.79
2023,Cayman Isds,Import,kg,58787,true,58787,true,0,false,61075,,61075
2023,Sri Lanka,Import,kg,3850.5,false,3850.5,false,0,false,147320161,,147320161
2023,Sri Lanka,Export,kg,250,false,250,false,0,false,,20080823,20080823
2023,Chile,Import,kg,25615882,true,25615882,true,0,false,76680584,70168545,76680584
2023,Chile,Export,N/A,0,false,,false,0,false,,10681542.22,10681542.22
2023,China,Import,kg,295324498,false,295324498,false,0,false,2026555337,,2026555337
2023,China,Export,kg,8323058,false,8323058,false,0,false,,33614756,33614756
2023,Dem. Rep. of the Congo,Import,kg,2282,false,2282,false,0,false,1048.11,,1048.11
2023,Croatia,Import,kg,190646,false,190646,false,0,false,20848,,20848
2023,Croatia,Export,kg,1135,false,1135,false,0,false,,610,610
2023,Cyprus,Import,kg,4,false,4,false,0,false,254098,,254098
2023,Cyprus,Export,kg,130748,false,130748,false,0,false,,58798306,58798306
2023,Czechia,Import,kg,24262939589,true,24262939589,true,0,false,93176914,92957734,93176914
2023,Czechia,Export,kg,17492332,true,17492332,true,0,false,,169465,169465
2023,Denmark,Import,kg,20203,false,20203,false,0,false,137364269,,137364269
2023,Denmark,Export,kg,32702657,true,32702657,true,0,false,,126419965,126419965
2023,Ecuador,Import,N/A,0,false,,false,0,false,334610.2,,334610.2
2023,Ecuador,Export,kg,505,false,505,false,0,false,,668.5,668.5
2023,Ethiopia,Import,kg,40572.9,false,40572.9,false,0,false,112300693,,112300693
2023,Estonia,Import,kg,1062376.8,false,1062376.8,false,0,false,2789848.59,,2789848.59
2023,Estonia,Export,kg,23408,false,23408,false,0,false,,27336.47,27336.47
2023,Finland,Import,kg,21202,false,21202,false,0,false,112118906,,112118906
2023,Finland,Export,kg,32519674,true,32519674,true,0,false,,211439916,211439916
2023,France,Import,kg,1162860973,true,1162860973,true,0,false,3610713776,,3610713776
2023,France,Export,kg,8382424975,true,8382424975,true,0,false,,9766690665,9766690665
2023,Gabon,Import,kg,3,false,3,false,0,false,370475,,370475
2023,Georgia,Import,kg,100,false,100,false,0,false,306012,,306012
2023,Georgia,Export,kg,607680,false,607680,false,0,false,,218593.43,218593.43
2023,State of Palestine,Import,kg,200604,true,200604,true,0,false,208414,,208414
2023,State of Palestine,Export,kg,1916802,true,1916802,true,0,false,,4773299,4773299
2023,Germany,Import,kg,5219236581,true,5219236581,true,0,false,18287936535,,18287936535
2023,Germany,Export,kg,4736488986,true,4736488986,true,0,false,,13638144402,13638144402
2023,Ghana,Import,kg,261,false,4015,false,0,false,5189759,,5189759
2023,Greece,Import,kg,200822,false,200822,false,0,false,369546258,,369546258
2023,Greece,Export,kg,1816029,false,1816029,false,0,false,,656244632,656244632
2023,Guatemala,Import,kg,8,false,8,false,0,false,205,,205
2023,Honduras,Import,kg,92,false,92,false,0,false,1047.8,,1047.8
2023,"China, Hong Kong SAR",Import,kg,91065,false,91065,false,0,false,99792789,,99792789
2023,"China, Hong Kong SAR",Export,kg,82690,false,82690,false,0,false,,90681704,90681704
2023,Hungary,Import,N/A,0,false,0,false,0,false,2405164,,2405164
2023,Hungary,Export,N/A,0,true,0,true,0,false,,1287264,1287264
2023,Iceland,Import,kg,119635681,true,119635681,true,0,false,436685498,406116471,436685498
2023,Iceland,Export,kg,328470,false,328470,false,0,false,,492520762,492520762
2023,Indonesia,Import,kg,82976,false,82976,false,0,false,215941,,215941
2023,Indonesia,Export,kg,5,false,5,false,0,false,,8,8
2023,Ireland,Import,kg,209062589,true,209062589,true,0,false,1199129062,,1199129062
2023,Ireland,Export,kg,5175208,false,5175208,false,0,false,,4321338697,4321338697
2023,Israel,Export,N/A,0,false,,false,0,false,,142000,142000
2023,Italy,Import,kg,21947373,false,21947373,false,0,false,208544877762,,208544877762
2023,Italy,Export,kg,5710173,false,5710173,false,0,false,,8601364282,8601364282
2023,C�te d'Ivoire,Import,kg,10,false,10,false,0,false,7449,,7449
2023,C�te d'Ivoire,Export,kg,62,false,62,false,0,false,,75925,75925
2023,Jamaica,Import,kg,30,false,30,false,0,false,5292.95,,5292.95
2023,Japan,Import,kg,2613802,false,2613802,false,0,false,13398804.08,,13398804.08
2023,Kazakhstan,Import,kg,52946,false,52946,false,0,false,16954.8,,16954.8
2023,Kazakhstan,Export,kg,3888340,false,3888340,false,0,false,,976410.71,976410.71
2023,Jordan,Export,N/A,0,false,,false,0,false,,818646688,818646688
2023,Kenya,Import,kg,0.4,false,0.4,false,0,false,11192,,11192
2023,Kenya,Export,kg,1374436.5,false,1374436.5,false,0,false,,1656563569,1656563569
2023,Rep. of Korea,Import,kg,4921750.3,false,4921750.3,false,0,false,37248485,,37248485
2023,Rep. of Korea,Export,kg,27590005,false,27590005,false,0,false,,196133,196133
2023,Kuwait,Export,kg,168031,false,168031,false,0,false,,50457969,50457969
2023,Kyrgyzstan,Import,kg,132000,false,132000,false,0,false,23519,,23519
2023,Kyrgyzstan,Export,kg,371026,false,371026,false,0,false,,100529,100529
2023,Lebanon,Export,N/A,0,false,,false,0,false,,4152,4152
2023,Lesotho,Import,kg,77735,false,77735,false,0,false,103770854,,103770854
2023,Lesotho,Export,kg,6049442,false,6049442,false,0,false,,38644363168,38644363168
2023,Latvia,Import,kg,543290,false,543290,false,0,false,1864987254,,1864987254
2023,Latvia,Export,kg,290306,false,290306,false,0,false,,1012218806,1012218806
2023,Liberia,Import,kg,1231,false,1231,false,0,false,870.74,,870.74
2023,Lithuania,Import,kg,10884822.7,false,10884822.7,false,0,false,29355596,,29355596
2023,Lithuania,Export,kg,740778.1,false,740778.1,false,0,false,,1747908,1747908
2023,Luxembourg,Import,kg,25,false,25,false,0,false,929404,927047,929404
2023,Malawi,Import,kg,740,false,740,false,0,false,1963.11,,1963.11
2023,Malaysia,Import,kg,776.65,false,776.65,false,0,false,636097,,636097
2023,Malaysia,Export,kg,4.62,false,4.62,false,0,false,,242072,242072
2023,Mali,Import,kg,38000,false,38000,false,0,false,28933687,,28933687
2023,Malta,Import,kg,60,false,60,false,0,false,1141.82,,1141.82
2023,Mauritius,Import,kg,420445,false,313988,false,0,false,4298667549,4149719663,4298667549
2023,Mauritius,Export,kg,429,false,183,false,0,false,,5402892,5402892
2023,"Other Asia, nes",Import,kg,1107183,false,1107183,false,0,false,7018185321,,7018185321
2023,Mongolia,Import,kg,234791,false,234791,false,0,false,637978553,,637978553
2023,Mongolia,Export,kg,13324134.6,false,13324134.6,false,0,false,,13964801032,13964801032
2023,Rep. of Moldova,Import,kg,171792,false,171792,false,0,false,235919,,235919
2023,Rep. of Moldova,Export,kg,316460,false,316460,false,0,false,,147445,147445
2023,Montenegro,Import,kg,2138.2,false,2138.2,false,0,false,1696944,,1696944
2023,Morocco,Import,kg,264515,false,264515,false,0,false,1283721009,,1283721009
2023,Morocco,Export,kg,801434,false,801434,false,0,false,,495919708,495919708
2023,Mozambique,Import,kg,75,false,3785,false,0,false,2000,2000,2000
2023,Namibia,Import,kg,5417222,false,5417222,false,0,false,28309162,26840281,28309162
2023,Namibia,Export,kg,1633,false,1633,false,0,false,,11531103,11531103
2023,Netherlands,Import,kg,62953471,true,62953471,true,0,false,286258298,,286258298
2023,Netherlands,Export,kg,1668105719,true,1668105719,true,0,false,,2051338494,2051338494
2023,New Zealand,Import,kg,48380,false,48380,false,49337,false,188877855,180443982,188877855
2023,New Zealand,Export,kg,88250091,false,88250091,false,89525279,false,,239433994642,239433994642
2023,Niger,Import,kg,48000,false,48000,false,0,false,48813335,,48813335
2023,Nigeria,Import,kg,18833,false,18833,false,0,false,24480563,,24480563
2023,Norway,Import,kg,393945,false,393945,false,0,false,1124664928,,1124664928
2023,Norway,Export,N/A,0,false,,false,0,false,,2527446.75,2527446.75
2023,Pakistan,Import,kg,3508698,false,3508698,false,0,false,1820245.25,,1820245.25
2023,Pakistan,Export,kg,627754,false,627754,false,0,false,,483825258,483825258
2023,Panama,Import,kg,11303,false,11303,false,11303,false,64577,,64577
2023,Papua New Guinea,Import,kg,329.33,false,329.33,false,0,false,616097,,616097
2023,Paraguay,Import,kg,3.15,false,3.15,false,0,false,50.12,18.45,50.12
2023,Peru,Import,kg,937,false,937,false,0,false,9800.1,,9800.1
2023,Peru,Export,kg,3181894.5,false,3181894.5,false,0,false,,4114570.19,4114570.19
2023,Philippines,Import,kg,8998.52,false,8998.52,false,9178.32,false,54225,53787,54225
2023,Poland,Import,kg,3075169962,true,3075169962,true,0,false,7857782,,7857782
2023,Poland,Export,kg,80288.32,true,80288.32,true,0,false,,275922,275922
2023,Portugal,Import,kg,5218032467,true,5218032467,true,0,false,7975183243,,7975183243
2023,Portugal,Export,kg,1226300077,true,1226300077,true,0,false,,2178041551,2178041551
2023,Timor-Leste,Import,kg,197,false,197,false,0,false,860.47,,860.47
2023,Qatar,Export,N/A,0,false,0,false,0,false,,144224443,144224443
2023,Romania,Import,kg,540576257,true,540576257,true,0,false,3144843.14,3018083.63,3144843.14
2023,Romania,Export,kg,4285936.9,false,4285936.9,false,0,false,,1595702.52,1595702.52
2023,Saint Vincent and the Grenadines,Import,kg,87.99,false,87.99,false,0,false,1335836,,1335836
2023,Saudi Arabia,Import,kg,41940.18,true,41940.18,true,0,false,118309864,,118309864
2023,Saudi Arabia,Export,N/A,0,false,,false,0,false,,2403682873,2403682873
2023,Senegal,Import,kg,38350,false,38350,false,0,false,23419478,,23419478
2023,Serbia,Import,kg,312887,false,312887,false,0,false,541391,483515,541391
2023,Serbia,Export,kg,524937,false,524937,false,0,false,,311341,311341
2023,Seychelles,Import,kg,79.7,false,79.7,false,0,false,344255,,344255
2023,India,Import,kg,92524620,false,92524620,false,0,false,227619638155,,227619638155
2023,India,Export,kg,156604,false,156604,false,0,false,,545678023,545678023
2023,Singapore,Import,kg,11,false,11,false,0,false,203273,,203273
2023,Singapore,Export,kg,20,false,20,false,0,false,,9534469,9534469
2023,Slovakia,Import,kg,8918304,true,8918304,true,0,false,81231386,81231386,81231386
2023,Slovakia,Export,kg,3,false,3,false,0,false,,62714,62714
2023,Viet Nam,Import,kg,334394862,true,334394862,true,0,false,2340931,,2340931
2023,Viet Nam,Export,kg,48876741,true,48876741,true,0,false,,113056.4,113056.4
2023,Slovenia,Import,kg,33960672,false,33960672,false,0,false,261793567,,261793567
2023,South Africa,Import,kg,6344161.76,false,6344161.76,false,0,false,,40166457633,40166457633
2023,South Africa,Export,kg,50858422.15,false,50858422.15,false,0,false,,283271948772,283271948772
2023,Zimbabwe,Import,kg,440,false,440,false,0,false,2747.85,,2747.85
2023,Spain,Import,N/A,0,false,,false,0,false,4924727275,,4924727275
2023,Spain,Export,kg,7595540.95,false,7595540.95,false,0,false,,10726549401,10726549401
2023,Eswatini,Import,kg,3167,false,3167,false,0,false,36048.48,,36048.48
2023,Sweden,Import,kg,85562069,true,85562069,true,0,false,319410776,,319410776
2023,Sweden,Export,kg,79491219,true,79491219,true,0,false,,95757258,95757258
2023,Switzerland,Import,kg,543390405,true,543390405,true,0,false,1754947944,,1754947944
2023,Switzerland,Export,kg,564508584,true,564508584,true,0,false,,994959.51,994959.51
2023,Tajikistan,Import,kg,26833,false,26833,false,0,false,26833,,26833
2023,Tajikistan,Export,kg,206991,false,206991,false,0,false,,213951,213951
2023,Thailand,Import,kg,2857557,false,2857557,false,0,false,23207404753,,23207404753
2023,Thailand,Export,kg,14429,false,14429,false,0,false,,2242238,2242238
2023,United Arab Emirates,Import,kg,808953.34,false,808953.34,false,0,false,4987795403,,4987795403
2023,United Arab Emirates,Export,kg,864995,false,864995,false,0,false,,5601790613,5601790613
2023,Tunisia,Import,kg,833951,false,833951,false,0,false,390132346,,390132346
2023,Tunisia,Export,kg,4120365,false,4120365,false,0,false,,2493520639,2493520639
2023,T�rkiye,Import,kg,6161943,false,6161943,false,0,false,6192930,5387296.64,6192930
2023,T�rkiye,Export,kg,16879027,false,16879027,false,0,false,,20456789,20456789
